sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
2830,6137,2830,0,3170,6285,0,6,16,3,110,0,0,2,7,1,0,1,1,0,2,5,10,19
2180,9861,2180,0,2390,9761,1,2,30,1,97,0,2,2,6,4,0,1,1,0,2,4,9,16
1600,15312,1080,520,1620,12375,0,10,20,4,79,0,0,3,5,3,0,1,1,1,0,4,8,16
1660,8063,1660,0,1060,8437,0,6,8,2,78,0,0,3,5,1,0,1,1,0,0,4,9,20
1300,8099,1080,220,1270,8099,0,6,14,1,76,0,0,3,5,1,0,1,0,1,0,3,6,18
1970,10500,1820,150,2090,12300,0,5,17,2,61,0,0,2,6,0,0,1,1,1,0,4,7,20
1000,7134,1000,0,1020,7138,0,6,22,2,43,0,0,2,4,1,0,1,1,0,0,4,3,20
1400,6600,1280,120,1730,6600,0,9,29,3,54,0,0,2,4,2,0,1,0,1,0,3,3,20
1520,80150,1520,0,1740,84506,0,10,19,3,48,0,0,1,3,3,0,1,1,0,0,4,3,16
670,6300,670,0,740,6300,1,0,12,1,42,0,0,3,4,4,0,1,0,0,0,2,3,20
1500,11600,1000,500,1740,11600,0,4,5,1,55,0,0,3,5,0,0,1,0,1,0,4,6,10
3440,6332,3440,0,3310,6528,1,1,17,2,101,0,0,2,8,4,0,1,1,0,2,4,9,18
1280,12500,1060,220,1460,17771,0,11,1,1,51,0,0,2,5,3,0,1,1,1,0,2,3,20
1580,6561,1200,380,1710,7241,1,0,12,1,81,0,0,2,6,4,0,1,1,1,0,3,8,18
630,1362,630,0,1090,1376,0,11,18,4,43,0,0,2,5,3,0,1,1,0,0,1,3,20
1080,7486,990,90,1170,7800,1,1,25,3,42,0,0,2,4,4,0,1,1,1,1,3,3,20
2200,5893,2200,0,2200,5757,1,2,15,0,108,0,0,2,5,4,0,0,1,0,2,4,9,11
4410,14034,2350,2060,2600,13988,0,4,28,3,65,0,2,3,7,0,0,1,1,1,0,6,9,8
3320,38032,3320,0,3270,37804,0,8,10,3,91,0,0,3,8,1,0,1,1,0,2,4,9,23
3390,7200,2440,950,2040,7214,1,0,13,2,107,0,0,2,6,4,0,1,1,1,2,6,17,20
1770,5000,1770,0,2230,5200,0,9,20,1,109,0,0,2,5,2,0,1,1,0,2,3,9,11
2605,2216,2090,515,2605,1979,1,2,17,2,79,0,2,3,7,4,0,0,1,1,2,3,9,12
1410,1332,1410,0,1430,1448,0,4,4,0,105,0,0,2,6,0,0,1,1,0,4,3,8,20
1780,2067,1780,0,2320,2067,0,5,29,0,74,0,0,4,7,0,0,1,0,0,2,2,9,1
1960,47044,1960,0,2020,29004,0,9,1,3,78,0,0,3,6,2,0,1,1,0,2,3,9,23
2170,3200,1280,890,1180,1224,0,8,7,0,23,0,0,4,5,1,0,1,1,1,1,3,9,20
1220,10580,1220,0,1350,7800,0,5,15,0,65,0,0,2,5,0,0,1,1,0,0,4,5,1
1520,15090,1520,0,1580,18618,0,5,10,2,68,0,0,3,5,0,0,1,1,0,0,3,6,13
2720,7991,2720,0,1590,8611,1,0,12,1,106,0,0,2,7,4,0,1,1,0,2,4,9,20
740,5000,740,0,1400,4400,0,7,4,1,23,0,0,2,5,1,0,1,1,0,0,1,3,20
2070,4427,2070,0,2070,4556,0,7,4,1,107,0,0,2,5,1,0,0,1,0,2,4,9,21
920,6612,920,0,1860,8424,0,6,13,0,48,0,0,2,4,1,0,1,1,0,0,3,3,20
2700,7416,1350,1350,2260,5324,0,8,8,1,69,0,0,2,5,1,0,1,1,1,0,6,15,20
2440,4000,2440,0,2410,4502,0,4,15,4,109,0,0,2,5,0,0,1,1,0,2,4,9,13
2130,5337,2130,0,2300,6930,1,2,12,4,101,0,0,2,5,4,0,1,1,0,2,4,8,5
1460,8710,1460,0,1400,8645,0,5,23,1,55,0,0,2,5,0,0,1,1,0,0,3,5,20
1290,1230,1090,200,1710,1797,0,8,16,2,108,0,2,2,7,1,0,1,1,1,2,3,12,20
1880,100623,1880,0,2520,21689,0,9,19,0,87,61,0,2,6,2,0,1,1,0,1,3,8,7
3210,8938,3210,0,3740,8108,0,9,29,3,105,0,0,2,8,2,0,1,1,0,2,4,9,19
1110,8375,1110,0,1410,7734,1,3,27,1,51,0,0,4,5,0,0,1,1,0,0,3,7,20
980,7200,980,0,1180,6572,0,5,16,1,50,0,0,3,5,0,0,1,1,0,0,3,3,20
1710,6195,1410,300,1610,6195,0,11,21,0,46,0,0,2,5,3,0,1,0,1,0,3,3,20
800,6050,800,0,880,6050,0,9,16,4,44,0,0,3,4,2,0,1,0,0,0,2,3,20
2130,4028,2130,0,1830,7817,1,2,11,3,114,0,0,2,6,4,0,1,1,0,2,4,9,20
1860,9576,1400,460,1860,9576,0,6,22,2,62,0,0,2,5,1,0,0,0,1,0,4,8,11
700,10540,700,0,890,10540,0,4,11,0,53,0,0,2,4,0,0,1,0,0,0,2,3,20
850,1656,850,0,850,1312,0,11,1,1,101,0,0,2,6,3,0,0,1,0,2,2,8,20
4720,21000,4720,0,3010,20000,1,3,1,3,71,0,4,4,9,0,0,1,1,0,4,4,16,20
1790,6800,1240,550,1470,6800,1,2,15,0,64,0,0,3,5,4,0,1,0,1,0,3,7,20
2460,7630,1940,520,2000,7326,0,7,12,2,76,0,0,4,6,1,0,1,1,1,0,3,14,20
1130,5236,1130,0,1010,5320,1,3,20,1,42,0,0,3,4,0,0,1,1,0,0,2,3,20
2070,10244,1370,700,2070,9683,0,10,12,3,69,0,0,2,6,3,0,0,1,1,0,4,9,1
1630,1971,1630,0,1630,3451,1,1,16,1,96,0,0,2,6,4,0,0,1,0,2,3,9,20
2050,9015,2050,0,1780,8820,1,0,13,2,73,0,0,3,5,4,0,1,1,0,2,4,9,18
1460,7862,1460,0,2200,9293,1,2,15,0,65,0,0,2,5,4,0,1,1,0,0,3,6,20
2470,17008,2470,0,2470,31798,0,6,20,0,79,0,0,3,6,1,0,0,1,0,2,4,8,19
2070,7007,2070,0,2130,8100,0,7,11,1,96,0,0,2,5,1,0,1,1,0,2,4,9,11
3550,9600,3550,0,3370,9600,0,6,16,3,60,0,0,2,5,1,0,1,0,0,2,5,10,12
1500,7350,1060,440,1390,7770,1,1,1,0,79,0,0,1,5,4,0,1,1,1,0,3,9,8
1590,9417,1590,0,1600,9272,0,8,25,4,54,0,0,3,5,1,0,1,1,0,0,3,6,20
2250,8580,1330,920,2250,10032,0,6,24,4,58,0,0,3,5,1,0,0,1,1,0,4,6,3
1240,949,1240,0,1310,1140,0,5,18,3,108,0,0,2,6,0,0,1,1,0,4,3,8,20
4780,118047,4780,0,4040,31760,1,3,12,0,94,0,0,2,9,0,0,1,1,0,2,5,15,23
1130,10018,1130,0,1770,7700,0,8,17,3,54,0,0,3,4,1,0,1,1,0,0,3,3,11
1060,5754,1060,0,1460,7200,1,3,23,4,17,0,0,3,4,0,0,1,1,0,0,2,3,20
2640,7722,1650,990,1750,4000,1,2,22,0,15,0,0,3,5,4,0,1,1,1,1,5,6,20
2010,57934,2010,0,2040,55527,1,2,24,2,78,0,0,2,5,4,0,1,1,0,0,3,9,4
1010,3520,1010,0,1300,1233,1,1,25,3,2,0,0,2,5,4,0,1,1,0,0,3,3,20
1320,955,1320,0,1300,1003,1,3,6,1,109,0,0,2,5,0,0,1,1,0,4,3,9,20
2020,7540,1010,1010,1270,4652,1,2,9,1,21,0,0,2,5,4,0,1,1,1,0,2,3,20
1380,889,1140,240,1580,1397,0,6,23,3,112,0,0,2,5,1,0,1,1,1,2,2,9,20
1490,6604,1490,0,1330,6604,0,7,27,3,18,0,0,3,4,1,0,1,0,0,0,3,5,20
1180,3003,1180,0,1310,3003,1,1,23,1,105,0,0,2,4,4,0,1,0,0,2,2,7,13
1580,9382,1080,500,2010,9382,0,7,3,0,63,0,0,2,5,1,0,1,0,1,0,4,6,14
4550,54013,2300,2250,3540,39634,1,3,21,2,89,0,1,3,7,0,0,1,1,1,0,4,15,19
3070,10375,2180,890,2500,11194,0,9,21,2,62,59,0,2,8,2,0,1,1,1,2,4,12,1
1420,6980,820,600,1470,7319,0,11,3,3,80,0,0,4,5,3,0,1,1,1,0,3,6,8
1651,1779,1341,310,1650,2908,0,5,11,3,108,0,0,2,6,0,0,1,1,1,2,3,12,20
2080,3500,1260,820,1380,5900,0,5,11,3,26,0,0,4,5,0,0,1,1,1,1,4,3,20
800,3090,800,0,1400,3090,0,9,29,3,25,0,0,3,4,2,0,1,0,0,0,2,3,20
1670,10798,1670,0,2290,10798,1,3,14,2,62,0,0,3,6,0,0,1,0,0,0,3,6,1
950,4800,950,0,1420,5400,1,2,14,6,41,0,0,2,4,4,0,1,1,0,0,2,3,20
1290,189486,1290,0,2370,98881,0,4,18,0,60,0,0,3,5,0,0,1,1,0,0,3,3,0
1620,1377,1100,520,1620,1251,1,2,15,0,109,0,0,2,6,4,0,0,1,1,2,3,9,20
1260,7128,1260,0,1330,7326,0,7,24,0,69,0,0,3,5,1,0,1,1,0,0,3,6,12
3100,5374,3100,0,2180,5800,1,3,23,4,6,0,0,3,7,0,0,1,1,0,3,5,9,20
1590,13500,1090,500,1540,10375,0,9,27,1,80,0,0,3,5,2,0,1,1,1,0,3,6,13
1010,7920,1010,0,1520,7560,0,11,15,1,25,0,0,2,4,3,0,1,1,0,0,3,3,20
1950,13320,1370,580,2120,12051,0,4,12,1,69,0,0,3,6,0,0,1,1,1,0,4,6,1
1340,1635,1340,0,1410,1375,1,3,6,1,103,0,0,2,6,0,0,1,1,0,2,2,7,9
1260,1240,1260,0,1330,1300,0,4,18,0,104,0,0,2,6,0,0,1,1,0,4,2,8,20
2906,5893,2906,0,2680,4950,0,10,19,3,114,0,0,2,7,3,0,1,1,0,2,4,9,0
1610,6250,1610,0,1310,6000,1,0,21,3,52,0,0,3,5,4,0,1,1,0,0,4,7,20
900,6099,790,110,1240,6099,0,8,24,3,44,0,0,2,4,1,0,1,0,1,0,3,3,20
1990,7252,1270,720,2100,7535,0,5,8,0,99,0,0,2,5,0,0,1,1,1,0,4,10,0
1020,6000,1020,0,2070,7200,0,7,3,0,0,0,0,2,3,1,0,1,1,0,0,3,3,9
1270,6612,1270,0,2100,7680,1,3,23,4,27,0,3,2,5,0,0,1,1,0,1,3,3,20
2320,18919,2320,0,1610,18919,1,1,26,4,76,0,4,3,6,4,1,1,0,0,2,2,8,22
1950,6300,1650,300,1760,6300,1,2,23,1,44,0,1,2,5,4,0,1,0,1,1,4,5,20
3420,6787,3420,0,3450,6137,0,10,16,0,110,0,0,2,7,3,0,1,1,0,2,4,10,17
1630,10304,1630,0,1480,8515,0,4,14,3,53,0,0,4,5,0,0,1,1,0,0,3,3,20
1440,11954,1440,0,1460,9730,1,2,22,0,78,0,0,3,6,4,0,1,1,0,0,2,5,0
1090,1357,1090,0,1078,1318,0,8,11,4,90,0,0,2,5,1,0,1,1,0,2,2,7,10
1830,8209,1830,0,2150,12000,0,4,11,0,42,0,0,2,5,0,0,1,1,0,0,3,3,10
3320,7644,3320,0,3320,9472,0,4,13,2,95,0,0,2,8,0,0,0,1,0,2,4,9,1
2612,5850,2612,0,2419,8984,1,1,24,2,114,0,0,2,6,4,0,1,1,0,2,4,9,11
2800,10800,1680,1120,2260,9800,0,6,14,1,77,0,0,2,6,1,0,1,1,1,0,4,8,3
980,3090,980,0,980,3090,0,4,14,3,3,0,0,2,4,0,0,0,0,0,1,3,3,20
2150,8173,2150,0,2080,7620,0,9,27,1,87,0,0,2,6,2,0,1,1,0,2,4,9,18
2927,12171,2927,0,2967,12166,1,1,3,2,98,0,0,2,8,4,0,1,1,0,2,4,9,19
1220,15600,1220,0,1510,17818,0,5,26,4,72,0,0,2,4,0,0,1,1,0,0,2,6,0
2440,3012,2440,0,1860,4650,1,1,22,0,105,0,1,2,6,4,0,1,1,0,4,4,13,20
1390,4814,1390,0,1730,3990,0,6,2,3,8,0,0,2,4,1,0,1,1,0,1,3,3,20
2720,7570,2720,0,1770,5705,1,0,12,1,108,0,0,2,7,4,0,1,1,0,2,4,11,20
2520,49222,2520,0,2780,55321,0,5,10,2,78,0,0,3,6,0,0,1,1,0,2,5,8,9
830,4045,830,0,1100,4116,0,6,16,3,43,0,0,2,4,1,0,1,1,0,0,2,3,20
3450,9914,3450,0,2860,9721,0,11,22,1,104,0,0,2,7,3,0,1,1,0,2,5,11,8
1660,2748,1660,0,1620,3167,0,11,16,2,95,0,0,2,5,3,0,1,1,0,2,2,8,18
2850,5577,1950,900,2850,5708,1,4,1,5,114,0,0,2,6,0,0,0,1,1,2,4,13,18
2770,2650,2180,590,1820,2960,0,8,15,1,114,0,0,2,7,1,0,1,1,1,2,4,11,20
2560,12100,1760,800,2240,12100,0,4,19,1,76,0,0,3,6,0,0,1,0,1,0,4,8,17
2080,11375,2080,0,1080,12899,0,5,11,3,102,0,0,2,6,0,0,1,1,0,0,3,7,6
2380,15800,1680,700,1950,11751,0,9,19,0,57,55,0,2,6,2,0,1,1,1,0,4,10,1
1760,43575,1160,600,1760,46038,0,7,12,2,88,0,0,2,5,1,0,0,1,1,0,3,7,2
2310,31850,2310,0,2710,36042,1,3,27,1,84,0,0,3,6,0,0,1,1,0,1,4,7,23
1340,6000,1340,0,1590,9000,0,10,2,0,60,0,0,3,5,3,0,1,1,0,0,3,5,15
1910,4488,1910,0,1530,3696,0,8,22,1,98,0,0,2,6,1,0,1,1,0,2,3,9,1
1900,8250,950,950,1480,8360,0,4,13,2,55,0,0,3,5,0,0,1,1,1,0,4,6,1
1450,5456,1450,0,980,6100,0,6,30,3,51,0,0,4,5,1,0,1,1,0,0,4,7,20
1600,1882,1360,240,1390,1379,0,7,25,1,100,0,0,2,6,1,0,1,1,1,2,3,12,20
3140,10752,2300,840,1300,9920,0,9,9,4,92,0,0,2,5,2,0,1,1,1,2,4,12,20
1700,5100,1500,200,1700,5100,1,4,3,0,24,0,0,3,5,0,0,0,0,1,1,3,7,20
1150,3775,1150,0,2240,3753,0,8,16,2,17,0,0,2,5,1,0,1,1,0,0,2,3,20
1310,18135,1310,0,2150,18135,1,0,6,2,48,0,0,2,5,4,0,1,0,0,0,3,3,1
1380,1547,1380,0,1380,1465,1,4,5,2,100,0,0,2,6,0,0,0,1,0,4,3,9,20
2990,4521,2990,0,2580,7539,0,7,27,3,114,0,0,2,5,1,0,1,1,0,2,4,10,10
1970,7200,1970,0,1790,7500,1,1,24,2,79,0,0,2,6,4,0,1,1,0,2,4,8,0
1520,8519,1520,0,1570,9000,0,11,30,2,54,0,0,2,5,3,0,1,1,0,0,3,5,20
1010,5200,1010,0,1580,7500,0,4,15,4,55,0,0,2,5,0,0,1,1,0,0,2,3,20
1370,10050,1370,0,1720,10050,0,11,0,0,66,0,1,3,5,3,0,1,0,0,0,3,6,8
1810,1585,1810,0,1560,1586,1,1,27,5,114,0,0,2,5,4,0,1,1,0,4,3,9,20
1290,9312,1290,0,1650,7300,0,9,5,0,47,0,0,2,5,2,0,1,1,0,0,3,7,20
1940,4000,1310,630,1940,4000,0,9,15,3,15,0,0,2,6,2,0,0,0,1,1,3,5,20
3340,5700,3340,0,3340,6940,0,9,13,1,113,0,0,2,9,2,0,0,1,0,2,4,10,18
1130,15190,1130,0,1490,16920,0,7,21,4,54,0,0,3,5,1,0,1,1,0,0,2,3,11
2950,11200,1700,1250,1790,11200,1,2,29,0,70,0,0,3,5,4,0,1,0,1,0,6,8,23
2400,104108,2400,0,2270,54450,1,2,2,1,88,0,0,2,6,4,0,1,1,0,2,4,10,9
2050,7416,2050,0,2050,7920,0,10,3,1,90,0,0,2,6,3,0,0,1,0,2,4,9,0
1250,8100,1250,0,1710,8100,0,5,3,2,47,0,0,3,5,0,0,1,0,0,0,2,3,20
2970,4400,2970,0,3010,4892,0,5,19,4,114,0,0,2,6,0,0,1,1,0,2,4,9,17
750,5217,750,0,760,4440,1,3,26,0,43,0,0,3,4,0,0,1,1,0,0,2,3,20
2430,8820,1630,800,2390,10050,0,11,15,1,77,0,2,2,6,3,0,1,1,1,0,3,6,20
1920,4862,1060,860,1840,4862,0,7,11,1,19,0,0,4,5,1,0,1,0,1,0,4,6,20
1660,5200,1120,540,1260,5160,0,11,2,2,6,0,0,4,5,3,0,1,1,1,0,2,7,20
1510,7200,1510,0,1950,10656,1,3,29,3,55,0,0,3,5,0,0,1,1,0,1,4,3,20
1050,6317,1050,0,1600,9616,1,0,7,3,13,0,0,3,5,4,0,1,1,0,1,2,3,5
1150,7552,1150,0,1150,7346,1,0,6,2,51,0,0,2,5,4,0,0,1,0,0,2,3,20
2160,9525,1080,1080,2780,9525,1,2,19,4,61,0,0,2,6,4,0,1,0,1,0,4,8,15
3200,3600,2600,600,2490,4080,0,7,6,3,97,0,3,3,7,1,0,1,1,1,4,4,9,20
2270,7156,1370,900,1210,7156,0,11,14,0,48,0,0,2,5,3,0,1,0,1,0,3,6,20
1890,9535,1210,680,2040,11108,1,0,4,0,76,0,0,2,5,4,0,1,1,1,0,3,6,18
1440,11925,1440,0,1440,10425,0,6,20,0,68,0,0,2,5,1,0,0,1,0,0,3,3,8
1020,12289,1020,0,1300,9894,0,9,29,3,67,0,0,3,5,2,0,1,1,0,0,3,3,18
3100,10189,3100,0,2840,10189,0,7,26,2,102,0,0,2,6,1,0,1,0,0,2,5,9,5
1060,4000,1060,0,1770,4000,1,3,19,0,10,0,0,3,5,0,0,1,0,0,0,2,3,20
1900,8744,1900,0,2030,8744,0,4,4,0,87,0,0,2,6,0,0,1,0,0,2,3,9,19
5310,12741,3600,1710,4190,12632,1,3,22,3,67,0,2,2,8,0,0,1,1,1,2,6,15,15
2200,7600,2200,0,1910,7600,1,1,19,4,78,0,0,2,6,4,0,1,0,0,2,4,6,0
3847,17654,2299,1548,2690,15344,0,7,21,4,75,0,2,4,7,1,0,1,1,1,0,5,10,8
1606,1452,1606,0,1516,1939,0,4,6,2,109,0,0,2,6,0,0,1,1,0,4,3,8,20
1340,8450,1340,0,1340,8920,1,2,17,2,58,0,0,3,5,4,0,0,1,0,0,3,5,20
1850,16535,1850,0,1528,13295,0,7,11,1,92,0,0,2,5,1,0,1,1,0,0,3,7,4
2620,4874,2620,0,2360,4231,1,1,16,1,99,0,0,2,5,4,0,1,1,0,2,3,9,21
1940,7642,1940,0,1940,8724,0,5,11,3,57,0,0,2,5,0,0,0,1,0,1,5,7,20
2270,8391,2270,0,2420,8391,1,1,26,4,88,0,0,2,6,4,0,1,0,0,2,4,9,9
2800,8442,2800,0,3220,9156,0,7,13,3,63,55,4,2,7,1,1,1,1,0,2,5,8,19
2630,10165,1690,940,2440,10165,0,7,7,4,76,0,0,3,6,1,0,1,0,1,0,5,10,9
1750,4779,1750,0,1580,4687,0,5,12,4,109,0,0,2,5,0,0,1,1,0,2,4,9,10
920,8341,920,0,2330,9792,0,5,18,3,39,0,0,2,5,0,0,1,1,0,0,2,3,20
800,5080,800,0,1560,5110,0,7,5,2,38,0,0,2,5,1,0,1,1,0,0,2,3,20
1830,11331,1250,580,2240,16433,1,3,26,0,65,0,0,2,5,0,0,1,1,1,0,3,8,0
1830,8000,1830,0,1310,7500,0,4,13,2,57,0,0,3,5,0,0,1,1,0,0,3,5,1
1550,1905,1550,0,1550,1866,0,8,21,0,105,0,0,2,5,1,0,0,1,0,2,3,6,18
1750,12408,1150,600,1820,12977,0,11,3,3,62,0,0,4,5,3,0,1,1,1,0,3,8,20
2400,7215,2400,0,2220,7760,0,11,10,3,92,0,0,2,6,3,0,1,1,0,2,4,9,8
910,9000,910,0,1410,9440,0,9,9,4,83,0,0,3,4,2,0,1,1,0,0,2,3,16
970,7790,970,0,1150,8160,0,11,1,1,67,0,0,2,4,3,0,1,1,0,0,3,3,8
3730,9847,3730,0,3490,10219,0,7,20,3,97,0,0,2,8,1,0,1,1,0,2,4,9,19
1490,10344,1490,0,1450,8632,0,11,29,1,85,0,0,2,5,3,0,1,1,0,0,3,6,20
1600,16510,1600,0,1510,10407,0,11,0,0,84,0,0,2,6,3,0,1,1,0,0,3,6,17
1320,7000,1320,0,1260,7455,0,5,16,1,67,0,0,3,5,0,0,1,1,0,0,3,3,0
1360,73616,1360,0,2040,50965,1,1,19,4,71,0,0,2,5,4,0,1,1,0,0,3,3,23
1992,10946,1288,704,1110,8328,0,9,0,2,3,0,4,4,4,2,1,1,1,1,1,2,10,22
1340,7605,1340,0,1670,7136,0,7,22,5,92,0,0,2,5,1,0,1,1,0,0,2,7,6
3560,7178,2590,970,3290,6978,0,7,17,0,106,0,3,2,8,1,0,1,1,1,2,4,13,17
3750,74052,3750,0,4920,74052,1,3,23,4,113,0,0,2,8,0,0,1,0,0,2,4,12,17
1880,7200,1880,0,1540,13022,0,4,19,1,66,0,0,3,5,0,0,1,1,0,0,6,11,18
1170,3330,1170,0,1090,3330,0,6,15,2,69,0,0,3,4,1,0,1,0,0,2,3,3,0
780,3540,780,0,1260,3540,0,11,7,0,20,0,0,1,4,3,0,1,0,0,0,3,3,20
1500,6600,1500,0,1730,6600,0,8,15,1,70,0,0,1,4,1,0,1,0,0,0,3,3,20
800,3330,800,0,1300,4320,0,4,21,3,18,0,0,2,5,0,0,1,1,0,0,2,3,20
2450,55387,2450,0,2730,38827,0,5,23,1,94,0,0,2,7,0,0,1,1,0,2,4,9,17
3860,6543,3860,0,3760,6888,0,11,14,0,114,0,0,2,8,3,0,1,1,0,2,4,13,19
2680,41250,2680,0,1940,47044,0,7,14,4,84,0,0,2,5,1,0,1,1,0,2,3,8,16
1410,8925,1410,0,1330,8925,1,3,23,4,58,0,0,2,5,0,0,1,0,0,0,3,3,17
3400,7081,3400,0,3060,7081,0,11,9,2,101,0,0,2,7,3,0,1,0,0,2,4,10,1
1620,7875,1620,0,1890,8400,0,10,3,1,56,0,0,2,5,3,0,1,1,0,0,4,5,1
2040,4000,1360,680,1610,4000,0,8,11,4,24,0,0,4,5,1,0,1,0,1,2,3,6,20
2550,5395,2550,0,2850,6109,1,2,4,3,101,0,0,2,6,4,0,1,1,0,2,4,9,21
3480,57499,2340,1140,2020,40946,0,4,8,4,76,0,0,3,6,0,0,1,1,1,0,5,11,9
1160,10881,920,240,1280,10843,1,3,21,2,83,0,0,1,5,0,0,1,1,1,0,3,3,19
940,6000,940,0,1890,8547,1,2,22,0,54,0,0,1,5,4,0,1,1,0,0,2,3,20
710,4725,710,0,900,5250,0,8,15,1,39,0,0,2,4,1,0,1,1,0,0,1,3,20
1380,6250,1380,0,2270,6250,1,3,0,2,18,0,0,3,5,0,0,1,0,0,0,3,3,20
1070,6164,1070,0,1320,7920,1,2,4,3,67,0,0,2,5,4,0,1,1,0,0,3,3,0
1150,2496,1010,140,1340,1203,1,3,26,0,47,0,0,2,4,0,0,1,1,1,0,3,3,20
1910,13505,1910,0,2010,8000,1,3,26,0,55,0,0,2,6,0,0,1,1,0,0,3,7,12
3680,11491,3680,0,3710,10030,0,6,15,2,99,0,2,2,9,1,0,1,1,0,2,3,13,1
1440,3700,1200,240,1440,4300,0,5,24,2,14,0,0,2,5,0,0,0,1,1,0,2,2,20
2450,9488,1240,1210,1310,5693,0,4,28,3,0,11,0,3,5,0,0,1,1,1,0,5,7,20
1330,4903,1330,0,1470,2735,1,1,19,4,85,0,0,2,5,4,0,1,1,0,0,2,6,17
3160,10000,3160,0,2130,10000,0,5,17,2,80,0,0,3,6,0,0,1,0,0,2,5,12,9
2960,4296,2190,770,2150,6000,1,2,9,1,107,0,0,2,7,4,0,1,1,1,2,4,12,20
2920,7700,2920,0,2920,8943,0,5,17,2,103,0,0,2,7,0,0,0,1,0,2,4,9,5
1060,7868,1060,0,1530,10728,1,2,10,2,52,0,0,2,5,4,0,1,1,0,0,2,3,20
2230,12753,1180,1050,1860,12753,0,8,13,6,81,0,0,3,5,1,0,1,0,1,0,4,9,19
1776,1248,1604,172,1780,1248,1,3,6,1,106,0,0,2,6,0,0,1,0,1,4,3,9,20
2910,37461,1530,1380,2520,18295,0,8,8,1,67,0,0,3,5,1,0,1,1,1,0,3,6,17
980,3600,980,0,1690,3600,1,3,27,1,7,0,0,2,4,0,0,1,0,0,0,2,3,20
1670,9900,1670,0,2410,8800,0,7,22,5,57,0,0,3,6,1,0,1,1,0,0,3,6,1
3150,151588,3150,0,2410,208652,0,4,14,3,107,0,0,2,7,0,0,1,1,0,2,3,9,7
1220,20400,1220,0,1640,53578,0,7,10,0,59,0,0,4,4,1,0,1,1,0,0,3,3,6
3240,5562,3240,0,3380,5562,0,5,5,4,113,0,0,2,8,0,0,1,0,0,2,4,11,19
2370,7916,2370,0,2500,8221,1,3,22,3,90,0,0,2,7,0,0,1,1,0,2,3,9,18
2180,7508,1420,760,1900,7818,0,5,24,2,62,0,0,3,5,0,0,1,1,1,0,3,9,20
2050,4876,2050,0,2320,4065,0,7,3,0,105,0,0,2,6,1,0,1,1,0,2,3,9,23
1390,4482,1390,0,1390,4680,0,5,25,3,80,0,0,3,6,0,0,0,1,0,0,2,6,20
2040,11772,1030,1010,1560,9435,0,9,15,3,63,0,0,3,5,2,0,1,1,1,0,5,5,18
930,7623,930,0,1300,7641,0,5,29,0,42,0,0,1,4,0,0,1,1,0,0,2,3,20
2210,5742,1460,750,1900,4590,0,9,20,1,51,0,0,2,6,2,0,1,1,1,0,3,8,20
2160,9528,2160,0,2280,9937,0,9,21,2,92,0,0,2,7,2,0,1,1,0,2,4,9,0
1890,9100,1890,0,1640,9100,0,5,9,1,52,0,0,3,5,0,0,1,0,0,2,3,6,20
1890,2614,1890,0,1800,2769,0,10,4,2,79,0,0,3,7,3,0,1,1,0,2,3,10,1
2570,36465,2570,0,2390,41454,0,8,9,2,80,0,0,3,6,1,0,1,1,0,2,4,8,17
840,9000,840,0,1350,10400,1,3,5,0,51,0,0,4,4,0,0,1,1,0,0,2,3,20
3170,4000,2340,830,1770,4000,1,3,22,3,99,0,0,2,8,0,0,1,0,1,2,4,13,20
2960,4750,2960,0,2960,4750,0,9,11,6,105,0,0,2,7,2,0,0,0,0,2,4,9,9
1780,5175,990,790,1780,5175,1,1,25,3,27,0,0,3,5,4,0,0,0,1,0,3,6,20
2590,18224,2000,590,1800,7080,0,7,21,4,11,0,0,3,5,1,0,1,1,1,1,4,3,20
980,3663,980,0,1620,3706,1,3,13,1,9,0,0,4,5,0,0,1,1,0,0,2,3,20
2510,5311,2510,0,1590,9583,0,4,26,1,109,0,0,2,7,0,0,1,1,0,2,4,12,18
2960,2665,1950,1010,1970,4410,1,3,29,3,27,67,0,2,7,0,0,1,1,1,2,7,15,20
2470,6000,1480,990,2140,4000,1,2,12,4,40,0,0,2,5,4,0,1,1,1,1,4,5,20
1150,8686,1150,0,1760,8798,0,5,8,0,63,0,0,3,5,0,0,1,1,0,0,3,5,18
2710,6174,2710,0,2730,7266,1,3,1,3,98,0,0,2,7,0,0,1,1,0,2,3,9,18
1580,14040,1050,530,2240,12000,0,10,9,0,80,0,0,2,5,3,0,1,1,1,0,3,5,0
3460,4600,2860,600,2170,3750,0,11,18,4,87,0,0,2,5,3,0,1,1,1,2,8,14,20
1960,5160,1170,790,1960,5160,1,1,9,1,101,0,0,2,5,4,0,0,0,1,0,4,11,20
2448,4949,2448,0,2815,5446,0,6,13,0,114,0,0,2,7,1,0,1,1,0,2,4,9,11
2560,216777,2560,0,2360,108463,0,4,11,0,86,0,0,2,6,0,0,1,1,0,0,3,7,0
840,4500,840,0,1300,5000,1,4,2,6,39,0,0,2,4,0,0,1,1,0,0,2,3,20
1040,11900,1040,0,1250,9600,0,7,14,4,72,0,0,4,4,1,0,1,1,0,0,3,3,22
4340,4947,3060,1280,1680,5250,0,5,16,1,93,0,3,2,9,0,0,1,1,1,2,3,12,20
