sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
1440,10330,1440,0,2080,10327,1,0,26,1,52,0,0,3,5,4,0,1,1,0,0,3,3,1
4600,67369,4600,0,4600,67369,0,11,1,1,90,0,0,2,8,3,0,0,0,0,2,4,9,17
2100,8276,2100,0,2420,18135,0,8,2,2,79,0,1,3,6,1,0,1,1,0,2,3,8,1
2010,12044,2010,0,2200,11144,1,2,16,1,82,0,0,2,7,4,0,1,1,0,0,4,6,19
1240,4080,1240,0,2060,4080,0,7,17,0,25,0,0,2,5,1,0,1,0,0,0,3,3,20
3150,50094,3150,0,3600,48787,1,2,25,3,69,0,0,3,7,4,0,1,1,0,2,5,9,1
1850,6663,1850,0,1850,6417,0,7,18,1,90,0,0,2,5,1,0,0,1,0,2,4,9,11
820,4880,820,0,1320,4880,0,6,30,3,25,0,0,3,4,1,0,1,0,0,0,2,3,20
1900,5000,1640,260,2090,5000,0,5,5,4,26,0,0,2,5,0,0,1,0,1,1,3,5,20
1090,7315,1090,0,1090,5800,0,4,12,1,81,0,0,4,4,0,0,0,1,0,0,3,3,18
1050,5233,1050,0,970,7500,0,9,27,1,6,0,0,4,3,2,0,1,1,0,0,3,3,2
1330,5100,900,430,1500,5100,1,3,13,1,42,0,0,2,5,0,0,1,0,1,0,3,3,20
2230,32660,2230,0,2400,33120,1,1,16,1,77,0,0,3,6,4,0,1,1,0,0,3,9,11
820,6366,820,0,1580,10169,0,6,20,0,52,0,0,4,4,1,0,1,1,0,0,2,3,20
2360,57514,2360,0,2037,35733,0,5,2,1,39,41,0,3,6,0,0,1,1,0,2,4,16,8
2310,5362,2010,300,2530,5960,1,2,24,2,28,0,4,3,6,4,0,1,1,1,2,4,9,20
2350,6200,1410,940,1800,6150,0,11,1,1,46,0,0,3,5,3,0,1,1,1,1,4,6,20
3800,42316,3800,0,2580,35775,0,8,23,2,84,0,0,3,7,1,0,1,1,0,1,5,11,11
1320,38125,1120,200,2360,15070,0,7,30,6,47,0,0,3,5,1,0,1,1,1,0,5,6,20
2510,19141,2510,0,2400,13030,0,9,9,4,77,0,0,2,7,2,0,1,1,0,2,2,6,0
1570,5706,1570,0,1570,5706,0,4,13,2,98,0,0,2,5,0,0,0,0,0,0,3,7,0
2150,7200,2150,0,2510,7222,1,2,10,2,88,0,0,2,6,4,0,1,1,0,0,3,7,9
2370,9679,2370,0,2290,7944,1,2,30,1,84,0,0,2,6,4,0,1,1,0,2,4,9,9
4070,115434,4070,0,2970,95832,0,5,12,4,102,0,0,2,7,0,0,1,1,0,2,4,10,16
1790,8400,1260,530,1470,8400,0,8,6,6,54,0,0,3,5,1,0,1,0,1,0,4,3,20
2830,18050,1630,1200,2370,14250,1,2,5,4,58,0,0,4,5,4,0,1,1,1,0,5,10,15
1040,4750,850,190,1350,5000,0,11,23,2,50,0,0,1,4,3,0,1,1,1,0,2,7,20
1770,10000,1340,430,1270,5055,0,8,22,1,78,0,0,2,5,1,0,1,1,1,0,3,8,20
1640,6516,1440,200,1770,4000,0,8,1,1,35,0,0,3,5,1,0,1,1,1,1,3,3,20
1290,4650,1290,0,1640,3900,0,6,6,0,6,0,0,3,5,1,0,1,1,0,0,2,3,20
2060,12558,1350,710,1850,8722,0,4,21,3,84,0,0,3,5,0,0,1,1,1,0,3,6,17
900,7500,900,0,1350,7500,1,2,11,3,40,0,0,2,3,4,0,1,0,0,0,2,3,20
3890,5906,3060,830,4170,6052,0,6,27,0,104,0,3,2,9,1,0,1,1,1,2,4,17,9
1910,12596,1340,570,1550,13310,0,5,5,4,77,0,0,2,5,0,0,1,1,1,0,3,6,23
5410,13431,5050,360,3750,11596,0,10,23,0,41,0,0,3,8,3,0,1,1,1,2,5,18,20
2700,27072,1380,1320,2460,34850,0,5,23,1,58,0,0,2,5,0,0,1,1,1,0,4,6,8
860,6000,860,0,1300,6000,1,0,26,1,45,0,0,2,4,4,0,1,0,0,0,2,3,6
880,3000,880,0,1300,3000,0,7,7,4,27,0,0,4,5,1,0,1,0,0,0,2,3,20
2030,24829,1220,810,1980,15204,0,4,27,2,79,0,0,3,5,0,0,1,1,1,0,3,7,0
2430,199940,1310,1120,2220,150282,0,9,8,3,61,0,0,2,6,2,0,1,1,1,0,4,7,13
2360,43088,2360,0,2850,39216,0,6,15,2,77,0,0,2,6,1,0,1,1,0,2,4,9,23
1000,16524,1000,0,1350,10208,0,11,4,4,13,0,0,2,3,3,0,1,1,0,0,2,3,0
2080,12007,1220,860,2110,12459,0,4,20,2,79,0,0,3,6,0,0,1,1,1,0,4,8,19
1250,3825,850,400,1370,4998,0,6,0,1,29,0,0,2,5,1,0,1,1,1,0,2,3,20
1430,8000,1430,0,1410,9820,0,8,29,1,48,0,0,4,5,1,0,1,1,0,0,3,5,20
790,7128,790,0,1110,7150,0,10,2,0,44,0,0,2,4,3,0,1,1,0,0,2,3,20
1200,9322,1200,0,1540,9677,0,11,10,3,54,0,0,3,5,3,0,1,1,0,1,3,3,11
2700,7875,2700,0,2220,7875,0,5,8,0,68,0,0,3,6,0,0,1,0,0,1,4,6,18
820,7475,820,0,1030,5720,0,8,29,1,45,0,0,2,4,1,0,1,1,0,0,2,3,20
1750,12491,1390,360,1560,12473,1,0,29,4,61,0,0,2,4,4,0,1,1,1,0,5,5,12
1690,5100,1690,0,1690,5100,0,11,28,0,7,0,0,4,5,3,0,0,0,0,1,3,7,20
2200,20000,1400,800,3050,11775,0,5,20,5,52,0,1,2,5,0,0,1,1,1,0,3,9,1
2550,7312,2550,0,2330,7480,0,8,10,3,88,0,0,2,7,1,0,1,1,0,2,4,9,1
1140,7200,1140,0,1110,7200,1,1,4,3,23,8,0,2,4,4,0,1,0,0,0,2,3,21
2270,5102,1340,930,1800,5102,0,5,22,0,54,0,0,4,6,0,0,1,0,1,0,4,8,20
2520,12500,1720,800,2520,13000,0,11,7,0,79,0,0,2,6,3,0,0,1,1,2,4,10,19
1810,13068,1360,450,1400,13068,1,2,22,0,41,0,0,3,5,4,0,1,0,1,0,3,3,22
2200,9676,1500,700,2120,9585,0,9,20,1,79,0,0,2,6,2,0,1,1,1,0,4,10,10
2200,14630,2200,0,2850,15803,0,5,29,0,48,57,1,2,6,0,0,1,1,0,1,3,6,1
1430,1650,1430,0,1430,1650,0,7,4,1,99,0,0,2,5,1,0,0,0,0,4,0,5,20
1520,3360,830,690,1470,3774,0,11,14,0,27,0,0,3,5,3,0,1,1,1,0,2,3,20
2020,6000,1010,1010,1710,6000,1,2,18,3,53,0,0,3,5,4,0,1,0,1,0,4,5,20
4220,15959,4220,0,4630,16531,0,9,20,1,104,0,0,2,9,2,0,1,1,0,2,5,14,19
1760,5000,960,800,1380,5000,0,5,1,0,20,0,0,4,5,0,0,1,0,1,0,3,7,20
2600,11542,2200,400,2840,10960,0,11,30,2,39,0,0,3,7,3,0,1,1,1,1,4,9,20
2180,11100,1700,480,2350,11397,1,1,2,1,79,0,0,4,6,4,0,1,1,1,0,3,8,18
1080,10200,1080,0,1230,10400,0,7,25,1,62,0,0,3,5,1,0,1,1,0,0,3,3,8
2840,206910,2840,0,2070,25067,0,9,29,3,99,0,0,2,8,2,0,1,1,0,2,3,11,18
840,5000,840,0,1240,5000,0,10,3,1,8,0,0,3,5,3,0,1,0,0,0,2,3,20
2060,8540,1540,520,1560,7700,0,6,27,0,67,0,0,3,5,1,0,1,1,1,0,4,8,12
2750,6180,1500,1250,1740,6180,0,4,20,2,48,0,0,3,6,0,0,1,0,1,0,4,8,20
3010,11393,3010,0,2810,11282,1,0,22,4,105,0,0,2,6,4,0,1,1,0,2,4,9,10
790,5800,790,0,1460,5800,1,0,22,4,43,0,0,2,4,4,0,1,0,0,0,2,3,20
2130,5489,1370,760,1750,7200,0,9,18,6,99,0,0,2,6,2,0,1,1,1,0,3,6,22
4520,9240,3270,1250,3380,9240,0,6,21,1,92,0,2,2,8,1,0,1,0,1,1,4,14,15
1600,9830,1600,0,1890,8910,0,6,10,4,93,0,0,3,6,1,0,1,1,0,2,3,9,0
5340,10655,3740,1600,3910,9418,0,4,18,0,12,0,3,3,8,0,0,1,1,1,3,5,14,20
2170,5001,2170,0,1700,6991,0,8,15,1,114,0,0,2,6,1,0,1,1,0,2,3,8,20
1190,1236,1190,0,1390,1756,1,1,17,2,105,0,0,2,5,4,0,1,1,0,4,2,5,20
1200,6074,1200,0,1430,6338,0,7,20,3,68,0,0,2,5,1,0,1,1,0,0,3,7,0
1650,6000,1000,650,1540,6000,0,4,8,4,59,0,0,4,5,0,0,1,0,1,0,4,7,20
1710,4600,1710,0,1740,4455,0,11,8,1,24,0,0,2,5,3,0,1,1,0,1,4,5,20
3860,6901,3860,0,3000,8584,0,8,9,2,103,0,0,2,5,1,0,1,1,0,2,5,14,13
1030,2271,1030,0,1439,1387,1,4,0,4,99,0,0,2,5,0,0,1,1,0,4,2,7,20
2140,15950,1370,770,2600,14273,1,0,26,1,68,0,2,3,6,4,0,1,1,1,0,5,9,20
1930,8400,1030,900,1780,9520,0,5,9,1,71,0,0,2,5,0,0,1,1,1,0,6,5,20
1830,7969,930,900,1790,7425,0,6,2,3,50,62,0,2,5,1,0,1,1,1,0,3,6,18
3160,35225,2250,910,3460,17223,0,7,25,1,92,0,1,2,7,1,0,1,1,1,2,4,9,1
2240,41339,2240,0,2900,45738,0,9,17,5,45,46,0,3,7,2,0,1,1,0,0,3,9,1
2570,6466,2570,0,2520,6667,0,10,5,3,99,0,0,2,7,3,0,1,1,0,2,4,9,0
1820,9670,1820,0,2160,11424,0,6,7,1,84,0,0,2,6,1,0,1,1,0,2,3,8,17
1660,7184,1110,550,1640,7200,0,10,2,0,63,0,0,2,5,3,0,1,1,1,0,4,8,20
1420,5170,1420,0,2250,7700,0,7,19,2,63,0,0,3,5,1,0,1,1,0,0,3,6,1
1070,4000,1070,0,1090,4000,1,2,15,0,71,0,0,3,5,4,0,1,0,0,0,3,3,20
2190,7149,1240,950,3500,7149,0,5,8,0,63,0,1,3,6,0,0,1,0,1,0,3,8,18
1300,877,1060,240,1320,1414,0,7,19,2,108,0,0,2,5,1,0,1,1,1,2,3,9,20
1330,12500,1330,0,2310,12500,1,1,16,1,66,0,0,2,5,4,0,1,0,0,0,3,5,9
2030,9600,1430,600,1820,14600,0,5,17,2,47,0,0,2,4,0,0,1,1,1,1,4,7,20
3030,13068,3030,0,2940,11999,0,8,25,4,78,0,0,2,7,1,0,1,1,0,2,4,9,1
530,33278,530,0,2830,14311,0,11,2,2,50,0,2,3,2,3,0,1,1,0,0,1,2,19
1140,8340,1140,0,1140,8340,0,5,18,3,60,0,0,2,5,0,0,0,0,0,0,3,5,20
1570,9500,1070,500,2250,9583,1,0,22,4,77,0,0,3,5,4,0,1,1,1,0,3,8,12
2440,4750,1450,990,1420,5940,0,5,4,3,106,0,0,2,7,0,0,1,1,1,0,5,11,20
2440,18674,2440,0,2530,10603,0,8,18,4,94,0,0,3,6,1,0,1,1,0,2,3,9,11
1930,7480,1930,0,1480,7705,0,11,1,1,66,0,0,2,5,3,0,1,1,0,2,5,5,18
3010,4887,1940,1070,2540,9375,0,5,16,1,51,50,3,3,8,0,0,1,1,1,2,4,16,20
760,5280,760,0,1710,6594,1,3,21,2,46,0,0,2,4,0,0,1,1,0,0,2,3,20
1000,31838,1000,0,1490,39747,0,6,15,2,62,0,0,2,5,1,0,1,1,0,0,2,3,16
2020,48693,2020,0,1610,34900,0,5,24,2,49,0,0,2,5,0,0,1,1,0,1,4,7,16
1060,7200,880,180,1910,7200,0,7,17,0,25,0,1,2,4,1,0,1,0,1,0,4,3,20
2680,6000,1380,1300,1930,6000,0,8,4,4,62,68,0,2,5,1,0,1,0,1,0,4,15,20
1660,8797,1660,0,2350,10053,0,5,2,1,56,0,0,3,5,0,0,1,1,0,0,3,5,1
1770,6014,1240,530,1740,6014,0,6,13,0,46,0,0,3,5,1,0,1,0,1,1,4,5,20
1740,10875,1020,720,1470,8532,0,6,2,3,62,0,0,3,5,1,0,1,1,1,0,3,3,20
1710,8910,1710,0,1430,8493,0,8,23,2,53,0,0,4,5,1,0,1,1,0,0,3,7,20
2410,9886,1990,420,2530,10658,1,3,22,3,75,0,0,4,6,0,0,1,1,1,0,4,9,15
2400,4548,2400,0,2200,4465,1,3,1,3,103,0,0,2,5,0,0,1,1,0,2,5,9,11
2490,4904,2490,0,2370,4050,0,7,20,3,103,0,0,2,7,1,0,1,1,0,2,3,9,9
850,6567,850,0,2160,9794,0,8,3,3,40,0,0,3,4,1,0,1,1,0,0,1,3,2
3860,5130,2930,930,3130,6163,0,8,28,0,104,0,0,2,6,1,0,1,1,1,2,4,9,21
1680,9090,1130,550,1960,9090,0,6,6,0,59,0,0,3,5,1,0,1,0,1,0,3,8,1
1520,7200,1520,0,1780,7210,0,8,8,1,85,0,0,3,5,1,0,1,1,0,2,3,9,11
2280,5750,1150,1130,1500,5060,0,5,16,1,85,0,1,3,5,0,0,1,1,1,0,3,8,20
1220,7250,1220,0,1350,20250,0,9,26,0,14,0,0,3,4,2,0,1,1,0,0,2,3,2
1990,4740,1080,910,1560,2370,1,1,9,1,26,0,0,2,5,4,0,1,1,1,0,4,7,20
1480,9603,1480,0,2660,10766,1,1,12,4,52,0,0,2,5,4,0,1,1,0,0,3,6,1
2410,6000,2410,0,1280,4000,0,9,13,1,11,0,0,2,6,2,0,1,1,0,1,4,6,20
1260,7265,1260,0,940,7200,1,3,19,0,54,0,0,3,5,0,0,1,1,0,0,3,3,0
2090,10800,2090,0,2090,10800,0,6,1,2,51,0,0,3,5,1,0,0,0,0,0,4,7,15
1820,9545,1230,590,1790,9530,0,5,12,4,76,0,0,2,5,0,0,1,1,1,0,3,6,20
1840,5000,1340,500,1840,5000,0,5,24,2,15,0,0,4,5,0,0,0,0,1,1,3,5,20
2100,10358,1280,820,2080,9000,0,7,26,2,59,0,0,4,6,1,0,1,1,1,0,4,6,20
2090,8400,1240,850,2340,9000,0,8,1,1,76,0,0,3,6,1,0,1,1,1,0,4,10,17
1400,1343,1160,240,1400,1326,1,2,23,1,105,0,0,2,5,4,0,0,1,1,2,3,12,20
2420,7672,1480,940,2370,7699,0,4,18,0,79,0,0,2,6,0,0,1,1,1,0,4,6,9
1950,1963,1950,0,1590,2028,0,8,22,1,102,0,0,2,6,1,0,1,1,0,4,3,5,20
1870,7403,1870,0,1630,7440,0,9,7,2,50,0,0,2,5,2,0,1,1,0,0,3,8,20
1310,8400,1310,0,1600,8400,0,10,19,3,66,0,0,3,5,3,0,1,0,0,0,4,8,12
1520,6200,1520,0,1910,6200,0,4,1,4,45,0,0,2,5,0,0,1,0,0,1,4,7,20
840,7414,840,0,1740,9784,0,9,23,4,28,0,0,3,4,2,0,1,1,0,0,2,3,12
1050,6874,1050,0,1500,8954,0,4,5,1,54,0,0,2,4,0,0,1,1,0,0,3,3,20
4000,6015,3080,920,3180,5700,0,6,8,2,104,0,2,2,8,1,0,1,1,1,2,6,14,18
3140,24800,2080,1060,2850,12900,0,8,8,1,71,0,0,3,6,1,0,1,1,1,0,4,10,11
2500,10359,2500,0,2580,10142,1,3,12,0,86,0,0,2,8,0,0,1,1,0,2,3,9,19
2350,6200,1320,1030,2140,9543,0,11,17,3,66,0,0,3,5,3,0,1,1,1,0,3,4,1
1410,47916,1410,0,1810,215622,0,7,5,2,81,0,0,2,5,1,0,1,1,0,0,3,3,5
1360,3300,1360,0,1310,3300,0,7,27,3,104,0,0,2,4,1,0,1,0,0,2,2,7,13
2620,21587,2620,0,2570,23650,0,4,28,3,92,0,0,2,5,0,0,1,1,0,2,3,9,17
2260,33080,1690,570,3020,35291,0,9,19,0,74,0,0,4,7,2,0,1,1,1,0,3,8,1
1490,9493,1490,0,2440,9600,1,0,20,2,76,0,0,3,6,4,0,1,1,0,0,3,6,18
2530,6500,1720,810,2150,5280,0,6,13,0,75,0,0,2,6,1,0,1,1,1,1,4,9,20
1770,13168,1770,0,2050,14859,1,4,7,4,90,0,0,2,5,0,0,1,1,0,2,4,9,5
4430,9000,4430,0,2470,9490,0,4,12,1,113,0,0,2,8,0,0,1,1,0,2,5,15,1
1710,1296,1510,200,1610,1282,0,8,11,4,104,0,0,2,6,1,0,1,1,1,4,3,9,20
4210,18564,4210,0,3520,18564,1,1,11,3,101,0,0,2,9,4,0,1,0,0,2,4,13,14
2140,5937,1280,860,1820,6710,0,11,8,1,78,0,0,2,5,3,0,1,1,1,0,5,11,20
2520,5401,1360,1160,1800,5036,0,4,6,2,46,0,0,3,5,0,0,1,1,1,0,3,10,20
3550,7992,3550,0,2110,7992,0,10,4,2,68,0,0,2,6,3,0,1,0,0,2,5,8,12
3300,4545,2600,700,3300,5000,0,4,19,1,26,53,4,2,8,0,0,0,1,1,1,4,14,20
1830,94960,1830,0,1440,16365,0,8,18,4,29,0,0,2,5,1,0,1,1,0,1,5,5,11
3310,8400,3310,0,3430,8400,1,2,4,3,100,0,0,2,8,4,0,1,0,0,2,5,15,12
3490,8230,3490,0,3480,7331,1,1,2,1,105,0,0,2,8,4,0,1,1,0,2,5,10,19
1700,8645,1700,0,1500,7980,0,4,22,4,55,0,0,2,4,0,0,1,1,0,0,3,3,20
2190,8528,1760,430,2060,9811,1,4,5,2,91,0,0,2,6,0,0,1,1,1,0,3,9,12
1350,8700,1350,0,1300,8700,0,6,7,1,42,0,0,2,4,1,0,1,0,0,1,3,3,20
2700,37431,1600,1100,2290,37431,1,1,2,1,78,0,0,3,6,4,0,1,0,1,0,4,9,23
1159,4800,1159,0,1640,4800,0,4,13,2,48,0,0,2,5,0,0,1,0,0,0,2,5,20
3080,118918,3080,0,1830,434728,0,7,25,1,108,0,0,2,7,1,0,1,1,0,2,4,13,5
1000,9295,1000,0,1320,13500,1,0,27,2,55,0,0,2,5,4,0,1,1,0,0,3,3,20
2270,9600,1290,980,1930,15000,0,7,17,0,76,0,0,2,5,1,0,1,1,1,0,4,8,8
760,5746,760,0,970,6696,1,4,4,1,15,0,0,3,3,0,0,1,1,0,0,1,2,0
2500,8680,1250,1250,2140,8680,0,7,12,2,58,0,0,3,5,1,0,1,0,1,0,4,9,1
1450,6258,1450,0,1460,5375,0,10,12,3,83,0,0,3,6,3,0,1,1,0,0,2,5,20
5780,7173,4130,1650,3930,7994,0,11,18,4,108,0,0,2,9,3,0,1,1,1,2,4,15,20
1330,8400,1330,0,2270,10146,0,5,4,3,62,0,0,2,6,0,0,1,1,0,1,4,8,1
890,4590,890,0,1310,4590,0,5,5,4,23,0,0,2,5,0,0,1,0,0,0,2,3,20
1360,4998,1360,0,1350,4998,1,3,20,1,68,68,0,2,6,0,0,1,0,0,0,3,6,20
2610,14321,1690,920,1630,8599,0,9,16,4,40,0,0,3,4,2,0,1,1,1,1,4,7,20
1980,2975,1980,0,1980,3144,0,9,20,1,93,0,2,2,6,2,0,0,1,0,4,3,9,20
3620,5500,3620,0,3260,5500,0,9,29,3,103,0,2,2,7,2,0,1,0,0,2,5,12,9
2680,7392,2680,0,2315,7045,0,4,3,6,104,0,0,2,7,0,0,1,1,0,0,2,9,17
1640,13566,1120,520,1470,13530,1,1,5,4,77,0,0,3,5,4,0,1,1,1,0,4,6,23
2220,5000,1110,1110,1450,5000,1,1,12,4,66,0,0,3,5,4,0,1,0,1,0,3,7,20
1540,1427,1360,180,1220,4000,0,9,14,2,107,0,0,2,5,2,0,1,1,1,2,3,13,20
3130,12463,1620,1510,2740,11779,0,9,23,4,78,0,0,3,6,2,0,1,1,1,0,4,9,1
3010,5701,3010,0,3010,5772,0,7,0,4,103,0,0,2,6,1,0,0,1,0,2,4,9,11
1530,7500,1530,0,2080,11250,0,9,2,4,86,0,0,2,5,2,0,1,1,0,1,3,5,13
1240,4842,1240,0,1540,5110,0,4,20,2,16,0,0,3,4,0,0,1,1,0,0,3,3,20
3560,8297,1650,1910,2760,8297,1,1,10,2,48,0,2,3,6,4,0,1,0,1,0,3,9,20
2440,3600,2440,0,2440,5440,0,5,18,3,2,0,0,3,6,0,0,0,1,0,3,4,9,20
1260,7500,1260,0,1260,7500,0,9,26,0,54,0,0,2,4,2,0,0,0,0,0,3,3,20
1200,7680,1200,0,1490,7800,0,5,11,3,68,0,0,2,5,0,0,1,1,0,0,4,6,0
1380,7015,1380,0,1160,6700,0,8,17,3,25,0,0,3,5,1,0,1,1,0,1,3,3,20
970,7275,970,0,1750,7200,0,4,18,0,70,0,0,3,5,0,0,1,1,0,0,3,3,11
1122,6554,1122,0,1610,5650,1,1,12,4,0,0,0,2,3,4,0,1,1,0,1,3,3,20
1670,1350,1350,320,1520,4800,0,11,8,1,114,0,0,2,7,3,0,1,1,1,4,3,10,20
2040,130680,2040,0,3080,39630,0,8,10,3,77,0,0,2,7,1,0,1,1,0,2,3,8,23
3052,12145,3052,0,2767,8604,1,0,18,0,104,0,0,2,6,4,0,1,1,0,2,4,9,8
2620,14248,1830,790,2620,12343,0,8,11,4,77,0,0,3,6,1,0,0,1,1,2,3,9,1
1040,6900,1040,0,1620,6280,1,3,20,1,15,0,0,3,5,0,0,1,1,0,0,2,3,20
1639,2710,1479,160,1580,1733,0,7,20,3,103,0,0,2,6,1,0,1,1,1,2,3,9,20
880,1753,880,0,1010,1748,0,9,7,2,45,0,0,3,5,2,0,1,1,0,2,2,3,20
1940,8376,1290,650,2400,8674,1,3,15,3,63,0,0,3,6,0,0,1,1,1,0,3,6,1
980,9903,980,0,1830,9903,0,11,0,0,66,0,0,3,5,3,0,1,0,0,0,3,3,10
1890,6938,1890,0,1700,6250,0,5,15,0,19,0,0,2,6,0,0,1,1,0,1,4,5,20
1370,4866,1370,0,1365,4784,0,7,0,4,105,0,0,2,6,1,0,1,1,0,0,2,7,17
2870,206474,2330,540,2380,59677,0,11,22,1,60,39,0,2,5,3,0,1,1,1,2,6,11,11
830,6030,830,0,1280,6030,0,11,16,2,25,0,0,3,4,3,0,1,0,0,0,2,3,20
1610,8296,1610,0,1610,8288,0,7,3,0,78,0,0,2,6,1,0,0,1,0,2,3,8,20
1760,12874,1230,530,1950,10240,0,5,12,4,67,0,0,3,5,0,0,1,1,1,0,3,6,1
1400,7300,1400,0,1440,10825,0,7,20,3,48,0,0,2,4,1,0,1,1,0,2,3,6,20
3150,6175,3150,0,3150,6986,0,8,1,1,101,0,0,2,7,1,0,0,1,0,2,4,13,19
2420,7744,2420,0,2820,11129,1,3,13,1,94,0,0,2,7,0,0,1,1,0,2,4,9,18
2310,8030,2310,0,1780,8041,0,5,3,2,78,0,0,2,5,0,0,1,1,0,2,4,9,5
2340,13713,1670,670,2080,11000,0,6,7,1,67,0,0,1,6,1,0,1,1,1,0,5,9,8
990,8140,990,0,2150,5000,1,4,10,0,10,0,0,0,4,0,0,1,1,0,0,2,3,20
590,833,590,0,780,1617,0,6,0,1,26,0,0,3,5,1,0,1,1,0,0,1,3,20
2810,10613,2810,0,2800,9933,0,5,21,6,89,0,0,2,7,0,0,1,1,0,2,4,9,1
1350,7588,1350,0,1470,7341,0,11,25,4,93,0,0,2,5,3,0,1,1,0,0,3,6,2
2530,5000,2070,460,1950,3600,0,7,26,2,17,0,2,4,6,1,0,1,1,1,1,4,6,20
1280,10500,1280,0,1410,10500,0,6,14,1,41,0,0,3,3,1,0,1,0,0,1,3,3,7
1000,3554,1000,0,1150,4000,0,6,25,5,75,0,0,3,6,1,0,1,1,0,0,2,6,20
2290,7765,2290,0,1240,8215,0,6,23,3,36,9,0,2,4,1,0,1,1,0,0,4,6,20
1670,7150,1670,0,1570,7040,0,6,22,2,90,0,0,3,5,1,0,1,1,0,2,3,8,11
2160,6272,1390,770,1290,5376,0,5,1,0,60,0,0,3,6,0,0,1,1,1,0,3,6,20
2140,7200,1480,660,2070,7220,0,5,18,3,66,0,0,3,6,0,0,1,1,1,0,3,7,18
980,3800,980,0,1520,5010,1,3,21,2,26,0,0,2,5,0,0,1,1,0,0,2,3,20
2450,9432,2450,0,2310,9100,0,8,23,2,73,0,0,2,6,1,0,1,1,0,2,5,8,18
3610,59677,2440,1170,3130,65775,0,4,12,1,103,0,0,2,8,0,0,1,1,1,2,3,12,9
4340,9415,4340,0,2050,9100,0,9,6,1,67,0,0,2,6,2,0,1,1,0,2,8,23,1
1140,6250,1140,0,1140,1370,1,3,14,2,58,0,0,2,4,0,0,0,1,0,1,4,3,20
1420,22100,1420,0,1540,21780,0,10,4,2,57,0,0,4,5,3,0,1,1,0,0,3,5,11
1390,6005,1390,0,1264,5550,0,10,6,4,105,0,0,2,6,3,0,1,1,0,2,3,7,6
1040,7490,1040,0,1520,7410,0,11,13,6,69,0,0,2,5,3,0,1,1,0,0,3,3,12
1120,6625,1120,0,1120,6794,1,3,21,2,42,0,0,2,4,0,0,0,1,0,0,3,3,20
2090,9847,2090,0,2860,11483,1,1,12,4,83,0,2,2,7,4,0,1,1,0,2,3,9,1
2850,12714,2850,0,1480,4942,1,1,18,3,59,0,0,2,5,4,0,1,1,0,0,8,11,18
2160,28750,2160,0,1790,53578,0,10,15,6,78,0,0,3,6,3,0,1,1,0,2,4,6,0
2050,2020,1520,530,1230,3640,1,1,20,5,106,0,0,2,6,4,0,1,1,1,2,3,13,20
1220,8119,1220,0,1910,8119,0,10,6,4,55,0,0,3,5,3,0,1,0,0,0,3,3,14
3520,237402,3520,0,2310,165963,0,11,30,2,104,0,0,2,7,3,0,1,1,0,3,3,9,0
2220,20531,2220,0,2420,19249,0,6,15,2,98,0,0,2,6,1,0,1,1,0,2,3,9,0
910,4725,910,0,1600,5200,0,11,0,0,49,0,0,2,5,3,0,1,1,0,0,2,3,20
790,13062,790,0,1240,7137,0,5,3,2,42,0,0,2,4,0,0,1,1,0,0,1,3,20
2675,40910,2675,0,2300,39438,0,4,30,5,84,0,0,2,6,0,0,1,1,0,2,3,8,19
1340,6783,1340,0,1630,6458,1,3,16,4,87,0,0,3,5,0,0,1,1,0,0,3,7,11
1800,8697,1800,0,1770,8390,0,11,1,1,87,0,0,2,6,3,0,1,1,0,2,3,9,8
1440,9600,1440,0,1740,43560,1,1,2,1,64,0,0,1,5,4,0,1,1,0,0,4,3,0
3770,10893,3770,0,3710,9685,0,7,14,4,97,0,2,2,9,1,0,1,1,0,2,4,9,1
3310,387684,2160,1150,2340,189050,1,3,7,2,19,50,0,2,6,0,0,1,1,1,0,3,9,13
2740,9600,1370,1370,1990,4800,1,3,27,1,45,0,0,3,5,0,0,1,1,1,0,5,6,20
2020,8250,1430,590,1680,8959,1,3,19,0,78,0,0,3,6,0,0,1,1,1,0,5,9,18
1820,6785,1420,400,1710,6055,0,10,5,3,94,0,0,2,5,3,0,1,1,1,0,3,9,0
1240,7735,1240,0,1260,7500,0,4,12,1,57,0,0,3,5,0,0,1,1,0,0,3,5,1
1090,4500,1090,0,1640,5225,1,2,3,2,29,0,0,4,6,4,0,1,1,0,1,3,6,20
2740,9599,1820,920,2660,8280,1,0,20,2,61,0,2,2,6,4,0,1,1,1,0,4,9,20
1610,1320,1280,330,1480,1602,1,2,11,3,107,0,0,2,5,4,0,1,1,1,2,3,9,20
1740,6369,870,870,1560,7200,0,7,6,3,54,0,0,4,4,1,0,1,1,1,0,4,7,20
1960,8400,1960,0,2080,8400,1,2,8,0,67,0,0,3,6,4,0,1,0,0,0,4,6,8
7080,16573,5760,1320,3140,15996,0,9,13,1,108,0,0,2,10,2,0,1,1,1,2,4,21,14
810,4560,810,0,1490,4560,0,7,3,0,28,0,0,2,5,1,0,1,0,0,0,2,3,20
2650,9065,2650,0,2590,13218,1,0,15,4,100,0,0,2,5,4,0,1,1,0,2,4,9,5
