sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
14,33,26,0,12,35,1,2,3,2,58,0,0,4,5,4,0,1,0,0,0,3,3,0
12,1,9,1,40,3,0,10,16,0,105,0,0,2,5,3,0,1,1,1,2,2,5,20
77,33,82,1,28,10,0,6,0,1,0,0,0,4,7,1,0,1,1,1,2,6,10,20
36,37,28,3,92,41,0,9,28,2,42,0,0,3,5,2,0,1,1,1,0,3,6,20
73,34,82,0,63,37,0,9,28,2,94,0,0,2,6,2,0,1,1,0,2,4,9,16
10,30,19,0,2,32,0,9,16,4,43,0,0,2,4,2,0,1,1,0,0,3,3,20
11,24,20,0,17,23,0,10,12,3,76,0,0,2,5,3,0,1,0,0,0,3,5,19
43,8,60,0,49,7,0,5,7,6,94,0,0,2,6,0,0,1,1,0,2,4,9,9
20,33,1,5,39,27,0,8,4,4,36,0,0,4,4,1,0,1,1,1,0,3,6,20
96,44,98,0,91,45,0,6,1,2,54,0,0,3,7,1,0,1,1,0,0,4,12,14
61,6,18,9,52,6,1,3,19,0,25,0,0,3,5,0,0,1,0,1,0,3,6,20
85,2,90,0,90,7,0,4,7,3,111,0,0,2,7,0,0,1,1,0,2,3,10,19
88,42,66,9,82,40,0,6,30,3,49,46,3,3,7,1,0,1,1,1,0,4,10,1
91,21,80,8,60,22,1,0,13,2,107,0,0,2,6,4,0,1,1,1,2,6,17,20
46,21,46,2,65,23,0,11,17,3,79,0,0,2,5,3,0,1,1,1,0,3,9,8
85,13,60,9,15,14,1,0,7,3,49,0,0,4,5,4,0,1,1,1,0,4,13,20
0,18,1,0,0,15,0,7,7,4,40,0,0,2,4,1,0,1,1,0,0,2,3,20
75,43,32,10,44,27,1,4,3,0,59,0,0,2,5,0,0,1,1,1,0,5,9,20
98,20,95,8,86,9,0,8,10,3,30,0,2,3,8,1,0,1,1,1,3,6,10,20
18,2,0,5,50,2,0,11,18,4,69,0,0,2,6,3,0,1,0,1,0,2,5,1
51,30,14,7,37,27,1,1,24,2,62,0,0,2,5,4,0,1,1,1,0,5,6,0
29,21,47,0,52,23,0,6,27,0,93,0,0,2,6,1,0,1,1,0,0,3,7,8
49,9,46,2,65,10,0,10,2,0,16,0,0,4,5,3,0,1,1,1,0,2,5,20
25,11,1,6,21,10,0,6,14,1,23,0,0,2,5,1,0,0,0,1,0,1,6,20
1,0,2,0,15,0,0,6,23,3,106,0,0,2,5,1,0,1,1,0,2,2,5,20
87,44,52,10,77,41,0,8,16,2,58,0,2,3,5,1,0,1,1,1,0,3,10,11
50,22,65,0,72,25,1,4,5,2,90,0,0,3,6,0,0,1,1,0,2,4,9,11
48,10,13,7,66,9,1,0,11,0,28,0,0,3,5,4,0,1,0,1,0,2,3,20
30,28,16,3,8,28,1,2,24,2,87,0,0,3,5,4,0,1,1,1,0,3,6,11
57,6,14,8,55,16,1,2,29,0,9,0,0,3,4,4,0,1,1,1,0,5,7,20
21,0,37,0,15,0,0,9,21,2,107,0,0,2,5,2,0,0,1,0,4,3,8,20
24,26,20,2,22,26,1,3,26,0,85,0,0,3,5,0,0,1,0,1,0,3,8,11
52,48,16,7,52,47,0,9,7,2,79,0,0,2,5,2,0,1,1,1,0,3,7,18
84,48,52,10,89,47,1,0,1,4,73,0,2,3,6,4,0,1,1,1,0,4,10,19
88,8,92,0,93,12,0,6,2,3,102,0,0,2,7,1,0,0,1,0,2,4,9,12
36,4,54,0,30,3,0,6,16,3,103,0,0,2,5,1,0,1,1,0,2,3,9,17
95,46,97,0,80,46,0,5,23,1,96,0,0,2,8,0,0,1,1,0,2,4,13,17
16,23,29,0,27,22,0,6,22,2,84,0,0,2,5,1,0,1,1,0,0,3,6,13
8,7,8,1,19,6,0,11,11,4,28,0,0,2,5,3,0,1,0,1,0,2,3,20
93,36,86,7,86,39,1,3,8,3,88,0,0,2,6,0,0,1,1,1,2,4,11,1
3,6,2,1,0,6,0,7,19,2,37,0,0,2,4,1,0,1,0,1,0,2,3,20
95,33,97,0,64,36,1,2,9,1,114,0,0,2,8,4,0,1,1,0,2,5,10,1
28,3,46,0,29,10,0,7,20,3,102,0,0,2,6,1,0,1,1,0,2,3,7,20
89,30,82,5,83,31,0,7,12,2,90,0,0,3,8,1,0,1,0,1,2,3,9,12
64,11,75,0,47,10,0,5,22,0,111,0,0,2,6,0,0,1,1,0,2,3,9,0
53,17,68,0,79,9,0,6,24,4,112,0,0,2,7,1,0,1,1,0,2,4,9,0
0,11,1,0,0,10,0,7,10,0,51,0,0,4,4,1,0,1,0,0,0,2,3,20
25,46,42,0,57,30,1,0,8,4,28,0,0,2,5,4,0,1,1,0,1,2,3,12
58,42,71,0,54,44,0,8,7,0,63,0,0,3,5,1,0,1,1,0,0,3,6,11
58,17,71,0,54,27,0,6,1,2,103,0,0,2,6,1,0,1,1,0,2,4,9,11
74,48,82,0,51,48,0,6,14,1,101,0,0,2,7,1,0,1,0,0,2,4,9,9
6,40,10,0,9,32,0,11,8,1,36,0,0,2,5,3,0,1,1,0,1,3,3,20
75,5,71,3,66,4,0,7,14,4,94,0,0,2,8,1,0,1,0,1,2,3,11,20
39,10,24,3,29,9,1,2,9,1,9,0,0,3,4,4,0,1,0,1,1,3,3,20
9,2,16,0,3,1,0,5,29,0,90,0,0,2,5,0,0,1,1,0,2,2,5,10
43,26,34,3,39,26,1,3,28,2,78,0,0,2,5,0,0,1,0,1,0,3,9,13
1,28,2,0,12,28,0,9,2,4,53,0,0,3,4,2,0,1,0,0,0,2,3,20
74,34,82,0,45,35,1,2,4,3,67,0,0,3,6,4,0,1,1,0,0,4,8,0
14,21,25,0,7,21,0,9,27,1,52,0,0,2,5,2,0,0,1,0,0,2,3,20
42,5,20,5,44,7,0,11,14,0,88,0,0,2,6,3,0,0,1,1,0,2,9,23
85,49,90,0,52,49,0,11,7,0,92,0,0,2,6,3,0,1,1,0,2,3,6,0
27,14,44,0,34,13,1,3,13,1,85,0,0,2,5,0,0,1,1,0,2,3,8,9
93,17,84,8,20,18,0,8,22,1,45,60,0,2,7,1,0,1,0,1,2,6,15,20
93,44,96,0,96,46,1,2,25,3,52,0,4,3,7,4,0,0,1,0,2,6,12,20
65,8,67,2,88,8,1,2,25,3,28,0,0,2,5,4,0,1,0,1,2,5,6,20
25,15,1,6,11,14,0,8,10,3,22,0,0,3,4,1,0,1,0,1,0,3,3,20
71,8,80,0,61,8,0,4,23,5,107,0,0,2,5,0,0,1,0,0,2,3,9,21
99,47,99,0,99,47,0,8,14,0,90,0,0,2,10,1,0,1,1,0,2,4,13,17
49,36,65,0,48,44,0,7,21,4,63,0,0,3,5,1,0,1,1,0,0,4,7,18
79,5,54,9,71,3,0,11,5,5,105,0,0,2,6,3,0,1,1,1,2,3,13,9
63,17,75,0,69,13,0,7,19,2,101,0,0,2,5,1,0,0,1,0,2,4,9,18
17,24,30,0,24,24,0,6,17,4,32,0,0,3,5,1,0,1,0,0,1,2,6,20
37,2,26,3,38,1,0,4,21,3,102,0,0,2,6,0,0,0,0,1,2,3,8,20
59,9,72,0,58,9,0,7,26,2,88,0,0,2,6,1,0,1,1,0,2,3,9,3
29,14,47,0,72,14,0,11,2,2,36,0,0,4,5,3,0,1,0,0,1,3,6,20
33,37,51,0,34,31,0,4,19,1,22,0,0,3,5,0,0,1,1,0,2,4,6,20
83,10,63,9,56,7,1,1,17,2,37,0,0,4,7,4,0,1,1,1,1,4,9,20
87,48,80,5,93,15,0,10,27,4,111,0,0,2,7,3,0,1,1,1,2,4,13,1
50,21,66,0,58,26,0,11,3,3,94,0,0,2,6,3,0,1,1,0,2,4,9,11
5,41,9,0,31,39,0,4,20,2,49,0,0,2,4,0,0,1,1,0,0,2,3,20
20,35,35,0,34,32,0,11,7,0,49,0,0,2,5,3,0,1,1,0,0,2,3,20
99,49,96,10,95,49,1,0,6,2,103,0,0,2,9,4,0,1,0,1,2,4,15,4
75,9,50,8,62,8,0,9,30,4,27,0,0,3,6,2,0,1,0,1,1,4,9,20
9,3,17,0,5,2,0,6,7,1,82,0,0,2,5,1,0,1,1,0,2,2,5,12
82,46,60,9,72,46,1,0,8,4,58,0,0,2,6,4,0,1,1,1,0,4,8,20
56,29,42,5,67,33,0,4,29,4,83,0,0,2,6,0,0,1,1,1,0,4,8,1
8,11,7,1,7,10,1,1,15,0,13,0,0,1,4,4,0,1,0,1,0,3,3,20
35,26,53,0,51,17,0,6,22,2,87,0,0,2,6,1,0,1,1,0,2,3,9,9
17,6,30,0,10,7,1,2,26,4,26,0,0,2,5,4,0,0,1,0,1,3,3,20
51,34,66,0,52,21,0,8,21,0,92,0,0,2,5,1,0,1,1,0,2,3,9,11
42,19,21,5,44,28,1,3,8,3,87,0,0,2,5,0,0,0,1,1,0,3,6,13
24,7,41,0,44,7,1,2,28,6,24,0,0,2,5,4,0,1,0,0,1,4,3,20
77,16,84,0,84,17,0,8,11,4,112,0,0,2,7,1,0,1,1,0,2,3,11,16
96,49,96,3,77,49,1,4,10,0,79,0,0,3,6,0,0,1,1,1,2,4,9,0
88,49,92,0,94,49,1,3,23,4,100,0,0,2,7,0,0,1,1,0,2,4,9,13
85,33,90,0,55,35,0,10,20,4,106,0,0,2,8,3,0,1,1,0,2,3,9,10
83,13,88,0,87,10,1,1,22,0,105,0,0,2,7,4,0,1,1,0,2,5,10,18
23,11,3,4,44,10,0,6,13,0,23,0,0,3,5,1,0,1,0,1,0,3,6,20
84,48,82,3,83,47,1,2,23,1,81,58,0,2,6,4,0,1,1,1,0,5,12,23
8,29,14,0,76,34,1,3,12,0,59,0,0,2,5,0,0,1,1,0,0,2,3,15
97,46,98,0,98,47,0,4,8,4,89,0,0,2,9,0,0,1,1,0,2,4,8,23
55,42,30,6,60,40,1,1,5,4,77,0,0,3,6,4,0,1,1,1,0,4,8,11
31,11,16,3,0,10,0,6,8,2,78,0,0,2,5,1,0,1,0,1,0,3,5,20
83,30,54,9,73,32,1,2,17,2,77,0,0,2,6,4,0,1,1,1,0,5,9,3
11,39,20,0,4,30,0,7,10,0,94,0,0,2,5,1,0,0,1,0,0,3,7,16
14,33,25,0,39,30,0,10,16,0,52,0,1,3,5,3,0,1,1,0,0,2,3,20
41,13,16,5,63,13,0,11,2,2,42,0,1,3,4,3,0,1,1,1,0,4,7,20
44,38,61,0,69,40,0,7,21,4,89,0,0,2,6,1,0,1,1,0,0,3,7,0
85,11,69,8,72,14,0,11,14,0,21,0,0,3,7,3,0,1,1,1,1,4,9,20
23,23,32,1,63,23,0,11,4,4,61,0,0,2,5,3,0,1,1,1,0,4,8,20
16,24,28,0,11,23,0,5,3,2,42,0,0,4,5,0,0,1,1,0,0,3,8,20
31,23,49,0,9,23,0,7,17,0,44,0,0,4,5,1,0,1,1,0,1,3,6,20
22,11,38,0,15,10,1,3,21,2,17,0,0,3,5,0,0,1,0,0,1,3,7,20
86,8,78,5,84,6,1,2,25,3,113,0,0,2,6,4,0,1,1,1,2,4,12,9
55,41,70,0,67,40,0,6,0,1,93,0,0,2,6,1,0,1,1,0,0,3,7,8
36,21,54,0,19,21,1,2,8,0,64,0,0,2,5,4,0,1,0,0,0,4,7,20
98,38,90,10,85,15,1,2,11,3,101,0,0,2,7,4,0,1,1,1,2,6,13,18
30,30,47,0,43,32,0,9,1,3,95,0,0,2,5,2,0,1,0,0,0,3,7,8
93,47,96,0,96,47,0,6,6,0,89,0,0,2,8,1,0,0,1,0,2,3,9,17
24,13,16,2,76,14,0,6,14,1,53,0,0,2,6,1,0,1,1,1,0,2,3,20
6,5,10,0,34,5,1,3,13,1,9,0,0,4,5,0,0,1,1,0,0,2,3,20
43,49,60,0,57,49,0,8,17,3,87,0,3,2,5,1,0,1,1,0,2,3,5,6
94,9,87,8,47,9,0,6,8,2,115,0,0,2,7,1,0,1,0,1,2,4,12,20
1,36,2,0,0,37,1,3,29,3,89,0,0,2,4,0,0,1,1,0,1,1,3,4
2,14,3,0,3,16,0,9,7,2,55,0,0,4,4,2,0,1,1,0,0,2,3,18
11,6,21,0,5,8,0,4,19,1,47,0,0,2,5,0,0,0,1,0,0,2,3,20
2,12,3,0,25,12,0,11,0,0,55,0,0,2,4,3,0,1,0,0,0,2,3,20
11,19,5,2,39,20,0,4,8,4,40,0,0,2,5,0,0,1,1,1,0,2,7,20
89,25,93,0,99,21,1,3,28,2,103,0,2,2,7,0,0,1,1,0,2,4,9,19
24,26,41,0,11,27,1,2,15,0,83,0,0,2,5,4,0,1,1,0,0,2,6,20
80,40,86,0,36,36,0,11,9,2,87,0,0,2,6,3,0,1,1,0,2,5,9,11
40,4,58,0,39,8,0,5,6,5,85,0,0,2,5,0,0,1,1,0,4,3,11,20
42,4,31,3,44,10,0,10,24,1,88,0,2,2,5,3,0,0,1,1,2,3,7,20
58,42,71,0,14,44,0,7,12,2,83,0,0,2,5,1,0,1,1,0,0,3,6,0
86,9,91,0,84,9,0,4,4,0,107,0,0,2,7,0,0,1,1,0,2,3,9,18
28,20,46,0,25,20,1,3,0,2,43,0,0,2,5,0,0,0,0,0,0,3,3,20
91,40,94,0,79,40,1,3,14,2,61,0,1,2,7,0,0,1,1,0,0,3,8,20
70,47,63,4,83,47,0,4,20,2,85,0,0,2,6,0,0,1,1,1,2,3,9,9
88,49,92,0,93,49,0,9,27,1,82,0,2,2,7,2,0,0,1,0,2,3,8,7
4,17,7,0,3,18,0,4,12,1,43,0,0,2,4,0,0,1,0,0,0,2,3,20
47,32,63,0,34,34,0,7,28,4,39,60,0,2,6,1,0,1,1,0,1,3,7,20
68,24,78,0,71,24,0,8,11,4,92,0,0,2,6,1,0,1,1,0,2,4,9,11
97,46,87,10,79,47,0,5,4,3,73,0,0,2,6,0,0,1,1,1,2,4,12,9
17,20,31,0,11,22,1,3,25,6,49,0,0,2,5,0,0,0,1,0,1,3,3,20
63,23,75,0,68,27,1,2,17,2,89,0,0,2,7,4,0,1,1,0,2,4,9,9
62,5,44,6,25,4,0,8,28,0,26,0,0,4,5,1,0,1,0,1,1,4,10,20
84,32,89,0,89,27,0,8,7,0,113,0,0,2,7,1,0,1,1,0,2,3,9,18
13,21,23,0,6,21,1,1,18,3,44,0,0,2,4,4,0,0,0,0,0,3,3,20
59,12,62,2,65,15,0,6,23,3,111,0,0,2,6,1,0,0,1,1,2,3,9,5
13,22,23,0,40,22,0,8,3,3,63,0,0,3,5,1,0,1,0,0,0,3,3,12
88,36,92,0,92,41,0,11,4,4,86,0,0,3,9,3,0,1,1,0,2,4,9,15
46,39,32,4,31,42,1,3,27,1,77,0,0,3,5,0,0,1,1,1,0,3,8,23
76,43,41,9,83,44,1,3,15,3,84,0,3,2,7,0,0,0,1,1,0,4,8,19
71,12,80,0,77,8,1,0,20,2,107,0,0,2,6,4,0,0,1,0,2,5,9,3
29,47,28,1,72,47,0,4,29,4,89,0,0,2,5,0,0,1,1,1,0,3,6,16
9,31,16,0,40,30,0,6,20,0,78,0,0,3,5,1,0,1,1,0,0,3,6,17
55,39,32,6,54,41,1,3,15,3,63,0,0,3,5,0,0,1,0,1,0,4,8,10
6,35,11,0,76,46,1,3,28,2,73,0,0,3,5,0,0,1,1,0,0,3,5,8
59,26,24,8,65,22,0,11,2,2,59,0,0,2,5,3,0,0,1,1,0,4,5,20
67,2,66,2,72,1,0,9,13,1,114,0,0,2,6,2,0,1,1,1,3,3,11,9
90,39,85,5,85,40,0,5,10,2,77,0,0,4,7,0,0,1,1,1,2,4,9,1
40,23,58,0,21,26,0,11,25,4,70,0,0,3,4,3,0,1,1,0,1,4,3,8
31,33,49,0,27,37,0,6,20,0,61,0,0,3,5,1,0,1,1,0,0,3,5,12
94,49,84,9,87,48,0,8,10,3,79,0,0,3,8,1,0,1,1,1,0,3,11,0
61,3,74,0,26,4,0,10,17,1,114,0,0,2,6,3,0,1,1,0,4,3,8,20
28,28,1,6,25,30,1,2,18,3,43,0,2,4,4,4,0,0,1,1,0,3,6,18
67,45,77,0,60,45,0,5,25,3,87,0,0,2,6,0,0,1,1,0,3,3,7,1
53,40,68,0,72,33,0,6,6,0,93,0,0,2,6,1,0,1,1,0,2,3,9,10
78,43,35,10,8,20,0,8,16,2,58,0,0,3,5,1,0,1,1,1,0,4,10,20
34,11,5,6,18,10,0,4,13,2,47,0,0,3,5,0,0,1,0,1,0,4,6,20
91,46,94,0,98,46,1,3,21,2,88,0,0,2,9,0,0,1,1,0,2,4,9,17
83,20,51,10,67,20,0,6,0,1,45,69,0,2,5,1,0,1,0,1,0,4,11,20
90,39,94,0,68,31,0,4,18,0,73,0,0,2,6,0,0,1,1,0,1,5,6,17
85,33,90,0,77,31,0,7,4,1,103,0,0,2,7,1,0,1,1,0,2,4,9,19
76,49,72,3,86,49,1,3,19,0,77,0,0,4,6,0,0,1,1,1,1,3,8,9
85,30,71,7,71,32,1,3,23,4,59,0,0,4,6,0,0,1,1,1,0,4,9,1
35,22,53,0,8,12,0,6,6,0,8,0,0,3,5,1,0,1,1,0,2,3,5,20
84,37,89,0,92,38,1,2,17,2,92,0,0,2,8,4,0,1,1,0,2,3,9,1
34,33,52,0,37,37,1,2,17,2,66,0,0,3,5,4,0,1,1,0,0,3,6,18
16,5,28,0,20,5,1,2,10,2,26,0,0,2,5,4,0,1,0,0,1,2,3,20
61,6,74,0,67,4,1,1,16,1,110,0,0,2,6,4,0,0,1,0,2,4,9,3
87,48,91,0,74,48,1,2,23,1,86,0,0,2,7,4,0,1,1,0,2,5,8,17
91,33,95,0,70,37,1,2,16,1,67,0,0,3,6,4,0,1,1,0,1,3,10,18
29,8,46,0,65,10,0,10,12,3,2,33,0,2,6,3,0,1,1,0,2,3,3,20
14,25,25,0,27,16,1,3,28,2,52,0,0,3,5,0,0,1,1,0,0,3,3,20
64,2,23,9,65,3,1,3,15,3,110,0,0,2,7,0,0,1,1,1,2,3,14,20
45,41,19,5,47,41,0,6,29,2,59,0,0,2,5,1,0,1,1,1,1,4,6,11
81,29,87,0,97,30,0,4,19,1,104,0,0,2,6,0,0,1,0,0,2,4,9,13
13,41,23,0,31,33,1,1,25,3,50,0,0,2,5,4,0,1,1,0,1,4,3,20
34,24,38,1,67,31,1,3,19,0,47,0,3,3,5,0,0,1,1,1,0,4,6,20
32,11,50,0,44,3,1,3,27,1,24,0,3,3,6,0,0,1,1,0,1,2,3,20
40,20,41,2,68,26,0,5,25,3,75,0,0,2,6,0,0,1,1,1,0,4,6,17
21,25,36,0,16,25,0,11,30,2,87,0,0,2,5,3,0,1,0,0,0,3,6,13
8,0,1,2,14,1,1,0,27,2,104,0,0,2,6,4,0,1,1,1,2,2,7,20
50,4,66,0,52,3,0,4,4,0,109,0,0,2,6,0,0,1,1,0,2,3,9,9
13,39,24,0,6,36,1,2,15,0,69,0,0,3,5,4,0,0,1,0,0,3,5,23
5,40,9,0,60,37,0,10,4,2,82,0,0,2,5,3,0,1,1,0,0,3,3,10
81,14,87,0,88,13,0,4,27,2,105,0,0,2,7,0,0,1,0,0,2,3,9,17
33,40,51,0,9,29,1,0,15,4,38,0,0,4,5,4,0,1,1,0,0,4,7,20
38,19,55,0,39,20,0,11,17,3,101,0,0,2,5,3,0,0,1,0,2,4,9,11
58,41,71,0,80,37,0,4,5,1,87,0,0,2,7,0,0,1,1,0,2,4,9,9
76,17,84,0,87,19,0,4,29,4,113,0,0,2,6,0,0,1,1,0,2,4,10,16
40,29,39,2,49,31,0,5,10,2,80,0,0,3,5,0,0,1,1,1,0,3,6,17
73,25,28,9,59,24,1,4,3,0,62,0,3,2,5,0,0,1,0,1,0,5,12,20
20,15,8,2,21,15,0,7,15,5,54,0,0,2,5,1,0,1,0,1,0,3,3,20
20,15,35,0,53,15,0,9,13,1,14,0,2,2,5,2,0,1,0,0,1,4,3,20
96,48,98,0,77,47,0,8,18,4,105,0,0,2,8,1,0,1,1,0,2,4,13,0
28,4,41,1,24,5,0,11,15,1,29,0,0,4,5,3,0,1,1,1,2,4,5,20
35,16,53,0,36,9,1,3,22,3,111,0,0,2,5,0,0,0,1,0,2,4,9,20
9,11,16,0,1,10,0,7,0,4,54,0,0,2,5,1,0,1,0,0,0,2,3,20
10,0,18,0,4,2,0,5,26,4,114,0,0,2,7,0,0,1,1,0,4,1,4,20
16,37,28,0,30,29,0,4,18,0,66,0,0,3,5,0,0,1,1,0,0,5,6,1
13,0,23,0,6,3,0,9,28,2,110,0,0,2,6,2,0,0,1,0,4,3,9,20
61,49,73,0,44,49,0,8,23,2,80,0,0,3,5,1,0,1,1,0,0,4,9,6
38,22,8,6,14,22,0,9,20,1,52,0,0,2,5,2,0,1,0,1,0,3,6,20
98,41,99,0,99,42,1,4,6,3,107,0,0,2,8,0,0,1,1,0,2,4,13,18
32,42,16,3,9,42,0,5,25,3,56,0,0,2,5,0,0,1,1,1,0,3,6,20
87,37,91,0,78,38,1,1,8,0,68,0,0,3,7,4,0,1,1,0,2,4,8,15
22,21,38,0,20,21,1,1,25,3,39,0,0,2,4,4,0,1,0,0,1,4,3,11
26,41,23,1,27,41,0,10,2,0,63,0,0,3,5,3,0,1,1,1,0,3,8,8
77,39,84,0,76,41,1,4,5,2,99,0,0,2,6,0,0,1,0,0,2,4,9,5
8,30,14,0,95,45,0,7,12,2,51,0,0,3,5,1,0,1,1,0,0,2,3,1
6,5,11,0,12,0,1,1,25,3,2,0,0,2,5,4,0,1,1,0,0,3,3,20
40,7,58,0,42,7,0,8,11,4,96,0,0,2,6,1,0,0,1,0,2,3,9,9
22,5,38,0,20,5,0,10,5,3,26,0,0,3,5,3,0,1,0,0,1,4,3,20
6,0,11,0,4,0,1,1,19,4,107,0,0,2,5,4,0,1,1,0,4,2,5,20
28,22,21,2,25,22,1,1,10,2,84,0,0,2,5,4,0,0,0,1,0,3,8,8
21,1,16,2,30,2,0,5,25,3,108,0,0,2,6,0,0,1,1,1,2,2,5,20
41,15,58,0,57,10,0,5,24,2,55,0,0,2,6,0,0,1,1,0,0,2,3,20
91,39,94,0,95,35,0,6,22,2,114,0,0,2,7,1,0,0,1,0,2,5,10,3
47,7,64,0,67,7,0,5,10,2,105,0,0,2,5,0,0,1,0,0,2,3,9,11
51,17,67,0,78,19,0,6,8,2,102,0,0,2,6,1,0,1,1,0,2,3,9,17
37,27,55,0,12,26,1,3,26,0,44,0,0,2,4,0,0,1,1,0,1,4,3,20
31,42,49,0,30,29,0,7,25,1,97,0,0,2,5,1,0,0,1,0,2,3,8,20
10,18,18,0,5,19,1,0,11,0,44,0,0,2,4,4,0,1,1,0,0,2,3,20
31,1,49,0,29,1,0,7,5,2,106,0,0,2,6,1,0,0,0,0,4,3,12,20
4,32,8,0,20,29,0,8,8,1,68,0,0,2,5,1,0,1,1,0,0,3,3,17
14,22,25,0,16,26,0,10,9,0,67,0,0,3,5,3,0,1,1,0,0,3,5,8
16,22,29,0,52,22,1,2,9,1,43,0,0,2,4,4,0,1,0,0,0,4,6,9
53,26,32,5,58,33,0,4,21,3,86,0,0,3,5,0,0,0,1,1,0,5,8,20
9,20,4,1,31,15,1,4,4,1,50,0,0,3,5,0,0,1,1,1,0,3,6,20
55,6,69,0,28,4,0,9,2,4,28,0,2,4,6,2,0,1,1,0,2,3,5,20
4,11,7,0,24,10,0,7,25,1,14,0,0,3,4,1,0,1,0,0,0,2,3,20
3,33,5,0,65,42,0,8,24,3,42,44,0,3,4,1,0,1,1,0,0,3,3,12
70,38,52,7,65,28,0,7,24,0,49,0,1,4,5,1,0,1,1,1,0,3,6,20
52,34,67,0,34,17,1,0,27,2,95,0,0,4,5,4,0,1,1,0,2,4,9,13
0,19,0,0,13,19,1,1,5,4,40,0,0,3,3,4,0,1,0,0,0,3,3,20
41,34,21,4,48,35,1,1,25,3,62,0,0,2,5,4,0,1,0,1,0,3,6,20
53,49,68,0,69,49,1,3,1,3,96,0,0,2,6,0,0,1,0,0,2,3,8,7
47,30,63,0,58,20,0,11,22,1,94,0,0,2,6,3,0,1,1,0,2,4,9,0
60,31,37,6,34,30,0,7,10,0,79,0,0,3,5,1,0,1,1,1,0,4,9,18
80,17,62,8,77,16,0,7,12,2,47,0,3,3,6,1,0,1,1,1,1,4,10,20
82,15,88,0,88,14,1,2,25,3,101,0,0,2,7,4,0,0,1,0,2,4,9,19
23,10,3,4,14,20,0,9,27,1,27,0,0,3,5,2,0,1,1,1,0,2,6,20
2,8,4,0,4,8,0,5,19,4,48,0,0,2,5,0,0,1,1,0,0,2,3,20
50,34,66,0,64,38,0,4,8,4,68,0,0,3,7,0,0,1,1,0,0,4,9,8
86,21,70,8,67,16,0,10,25,2,84,0,3,2,7,3,0,1,1,1,2,4,13,20
51,43,25,6,53,44,1,3,6,1,76,0,0,2,5,0,0,1,1,1,0,3,6,23
78,6,61,7,78,6,1,4,6,3,14,0,0,3,5,0,0,1,0,1,2,5,10,20
36,25,31,2,36,17,0,9,13,1,86,0,0,2,6,2,0,0,1,1,0,3,8,8
27,9,44,0,18,8,0,11,7,0,80,0,0,4,5,3,0,1,1,0,2,3,9,12
78,48,85,0,72,49,0,9,22,3,48,44,0,2,6,2,0,1,1,0,2,3,13,23
32,6,50,0,34,12,1,3,26,0,113,0,0,2,6,0,0,1,1,0,2,3,9,0
66,23,77,0,72,26,0,9,14,2,110,0,0,2,6,2,0,0,1,0,2,4,9,11
76,14,32,10,80,14,0,4,4,0,60,0,0,3,6,0,0,1,1,1,0,4,10,20
58,23,71,0,43,21,1,2,17,2,69,0,0,4,5,4,0,1,1,0,0,4,9,18
28,0,18,2,25,0,1,2,22,0,108,0,2,2,5,4,0,0,1,1,4,3,9,20
4,3,8,0,25,10,1,2,16,1,16,0,0,2,4,4,0,1,1,0,0,3,3,20
13,23,23,0,5,23,0,7,27,3,59,0,0,4,5,1,0,1,1,0,0,3,5,11
61,32,18,9,37,29,0,6,1,2,65,0,0,4,5,1,0,1,1,1,0,5,7,17
8,44,15,0,45,39,1,4,5,2,43,0,0,2,4,0,0,1,1,0,0,3,3,12
10,27,18,0,20,25,1,1,19,4,65,0,0,3,5,4,0,1,1,0,0,3,5,18
85,49,68,8,77,48,0,4,20,2,31,0,0,4,6,0,0,1,1,1,1,5,12,9
76,48,84,0,83,47,0,6,0,1,98,0,0,2,7,1,0,0,1,0,2,3,9,23
11,46,11,1,78,41,0,11,18,4,50,0,0,3,5,3,0,1,1,1,0,3,3,1
61,45,31,7,76,46,0,4,12,1,54,29,0,3,4,0,0,1,1,1,0,4,5,11
29,6,11,3,54,6,0,11,3,3,0,0,0,3,5,3,0,1,0,1,0,2,7,20
41,20,51,1,36,23,0,8,22,1,50,0,0,2,5,1,0,1,1,1,0,3,5,20
71,48,53,6,52,37,0,10,9,0,80,0,0,2,8,3,0,1,1,1,0,3,10,23
82,11,52,9,68,10,0,7,15,5,13,0,0,3,5,1,0,1,0,1,0,5,9,20
28,36,46,0,45,29,1,2,9,1,68,0,0,1,5,4,0,1,1,0,0,3,6,18
50,5,48,2,47,10,0,6,17,4,16,0,0,4,6,1,0,1,1,1,1,4,8,20
76,23,84,0,71,33,1,3,8,3,88,0,0,2,6,0,0,1,1,0,2,4,9,8
95,44,97,0,86,45,0,4,26,1,85,0,4,2,8,0,0,1,1,0,2,3,12,20
69,36,79,0,75,36,1,3,19,0,95,0,0,2,6,0,0,1,1,0,2,4,9,16
57,48,70,0,51,39,0,5,25,3,58,0,0,2,5,0,0,1,1,0,0,3,6,12
58,11,71,0,49,7,0,10,9,0,16,0,0,2,6,3,0,1,1,0,1,3,6,20
97,46,98,1,77,45,0,10,4,2,35,0,0,3,6,3,0,1,1,1,1,4,9,20
93,47,77,10,88,49,0,4,1,4,79,0,0,2,7,0,0,1,1,1,1,4,9,0
